Green,1663,2497
Green,1708,2514
Green,1756,2534
Green,1798,2559
Green,1840,2580
Green,1213,2582
Green,1238,2538
Green,874,1785
Green,920,1798
Green,960,1825
Green,1012,1848
Green,1053,1867
Green,1103,1889
Green,1143,1900
Green,1188,1914
Green,1236,1931
Green,1276,1956
Green,1330,1985
Green,1374,1998
Green,1417,2016
Green,1459,2037
Green,1505,2054
Green,1555,2085
Green,1594,2100
Green,1563,2199
Green,1517,2174
Green,1467,2160
Green,1423,2137
Green,1380,2118
Green,1334,2095
Green,1280,2075
Green,1234,2060
Green,1192,2037
Green,1145,2016
Green,1099,1998
Green,1047,1979
Green,1005,1962
Green,972,1935
Green,922,1917
Green,878,1894
Green,829,1875
Green,1453,2407
Green,1407,2395
Green,1365,2372
Green,1317,2347
Green,1280,2322
Green,1232,2308
Green,1190,2293
Green,1147,2274
Green,1093,2241
Green,1053,2222
Green,1005,2212
Green,958,2191
Green,920,2170
Green,868,2145
Green,1230,2428
Green,1186,2409
Green,1147,2384
Green,1099,2372
Green,1062,2351
Green,1010,2330
Green,964,2305
Green,912,2287
Green,862,2260
Green,997,2580
Green,953,2568
Green,903,2541
Green,856,2522
Green,810,2503
Green,768,2489
Green,725,2466
Green,687,2439
Green,2385,1425
Green,2420,1332
Blue,1049,292
Blue,1028,327
Blue,1018,367
Blue,999,402
Blue,980,454
Blue,958,496
Blue,941,541
Blue,910,575
Blue,641,1188
Blue,660,1149
Blue,675,1103
Blue,700,1062
Blue,718,1014
Blue,745,974
Blue,756,933
Blue,779,885
Blue,799,847
Blue,816,804
Blue,841,747
Green,554,2199
Green,556,2149
Green,556,2104
Green,556,2045
Green,554,1996
Green,558,1950
Green,558,1908
Green,556,1850
Green,554,1804
Green,552,1756
Green,556,2249
Blue,562,1711
Blue,562,1665
Blue,556,1611
Blue,560,1561
Blue,562,1507
Blue,566,1465
Blue,564,1421
Blue,562,1359
Handicap,1740,377
Handicap,1827,414
Handicap,1894,442
Visitor,1082,229
Visitor,1103,179
